getTableName	value	isNullable	value	getPrecision	value	getSchemaName	value	getColumnClassName	value	getCatalogName	value	getColumnDisplaySize	value	getColumnTypeName	value	getColumnName	value	getColumnLabel	value	getColumnType	value	getScale	value	
fieldStr: getTableName	productcontract	isNullable	0	getPrecision	20	getSchemaName		getColumnClassName	java.math.BigInteger	getCatalogName	agent_platform	getColumnDisplaySize	20	getColumnTypeName	BIGINT UNSIGNED	getColumnName	bail_amount	getColumnLabel	bail_amount	getColumnType	-5	getScale	0	
fieldStr: getTableName	productcontract	isNullable	0	getPrecision	15	getSchemaName		getColumnClassName	java.lang.String	getCatalogName	agent_platform	getColumnDisplaySize	15	getColumnTypeName	VARCHAR	getColumnName	clean_period_type	getColumnLabel	clean_period_type	getColumnType	12	getScale	0	
fieldStr: getTableName	productcontract	isNullable	0	getPrecision	15	getSchemaName		getColumnClassName	java.lang.String	getCatalogName	agent_platform	getColumnDisplaySize	15	getColumnTypeName	VARCHAR	getColumnName	settle_period_type	getColumnLabel	settle_period_type	getColumnType	12	getScale	0	
fieldStr: getTableName	productcontract	isNullable	0	getPrecision	19	getSchemaName		getColumnClassName	java.sql.Timestamp	getCatalogName	agent_platform	getColumnDisplaySize	19	getColumnTypeName	DATETIME	getColumnName	expire_time	getColumnLabel	expire_time	getColumnType	93	getScale	0	
fieldStr: getTableName	productcontract	isNullable	0	getPrecision	19	getSchemaName		getColumnClassName	java.sql.Timestamp	getCatalogName	agent_platform	getColumnDisplaySize	19	getColumnTypeName	DATETIME	getColumnName	effective_time	getColumnLabel	effective_time	getColumnType	93	getScale	0	
fieldStr: getTableName	productcontract	isNullable	0	getPrecision	45	getSchemaName		getColumnClassName	java.lang.String	getCatalogName	agent_platform	getColumnDisplaySize	45	getColumnTypeName	VARCHAR	getColumnName	agent_no	getColumnLabel	agent_no	getColumnType	12	getScale	0	
fieldStr: getTableName	productcontract	isNullable	0	getPrecision	19	getSchemaName		getColumnClassName	java.sql.Timestamp	getCatalogName	agent_platform	getColumnDisplaySize	19	getColumnTypeName	DATETIME	getColumnName	created_at	getColumnLabel	created_at	getColumnType	93	getScale	0	
fieldStr: getTableName	productcontract	isNullable	0	getPrecision	19	getSchemaName		getColumnClassName	java.sql.Timestamp	getCatalogName	agent_platform	getColumnDisplaySize	19	getColumnTypeName	DATETIME	getColumnName	updated_at	getColumnLabel	updated_at	getColumnType	93	getScale	0	
fieldStr: getTableName	productfeerule	isNullable	0	getPrecision	11	getSchemaName		getColumnClassName	java.lang.Integer	getCatalogName	agent_platform	getColumnDisplaySize	11	getColumnTypeName	INT	getColumnName	id	getColumnLabel	id	getColumnType	4	getScale	0	
fieldStr: getTableName	productfeerule	isNullable	0	getPrecision	20	getSchemaName		getColumnClassName	java.lang.String	getCatalogName	agent_platform	getColumnDisplaySize	20	getColumnTypeName	VARCHAR	getColumnName	industry_type	getColumnLabel	industry_type	getColumnType	12	getScale	0	
fieldStr: getTableName	productfeerule	isNullable	0	getPrecision	50	getSchemaName		getColumnClassName	java.lang.String	getCatalogName	agent_platform	getColumnDisplaySize	50	getColumnTypeName	VARCHAR	getColumnName	calculate_type	getColumnLabel	calculate_type	getColumnType	12	getScale	0	
fieldStr: getTableName	productfeerule	isNullable	0	getPrecision	22	getSchemaName		getColumnClassName	java.lang.Double	getCatalogName	agent_platform	getColumnDisplaySize	22	getColumnTypeName	DOUBLE	getColumnName	fee_rate	getColumnLabel	fee_rate	getColumnType	8	getScale	31	
fieldStr: getTableName	productfeerule	isNullable	0	getPrecision	45	getSchemaName		getColumnClassName	java.lang.String	getCatalogName	agent_platform	getColumnDisplaySize	45	getColumnTypeName	VARCHAR	getColumnName	agent_no	getColumnLabel	agent_no	getColumnType	12	getScale	0	
fieldStr: getTableName	productfeerule	isNullable	0	getPrecision	10	getSchemaName		getColumnClassName	java.lang.String	getCatalogName	agent_platform	getColumnDisplaySize	10	getColumnTypeName	VARCHAR	getColumnName	trade_type	getColumnLabel	trade_type	getColumnType	12	getScale	0	
fieldStr: getTableName	productfeerule	isNullable	0	getPrecision	15	getSchemaName		getColumnClassName	java.lang.String	getCatalogName	agent_platform	getColumnDisplaySize	15	getColumnTypeName	VARCHAR	getColumnName	trade_way	getColumnLabel	trade_way	getColumnType	12	getScale	0	
fieldStr: getTableName	productfeerule	isNullable	0	getPrecision	19	getSchemaName		getColumnClassName	java.sql.Timestamp	getCatalogName	agent_platform	getColumnDisplaySize	19	getColumnTypeName	DATETIME	getColumnName	created_at	getColumnLabel	created_at	getColumnType	93	getScale	0	
fieldStr: getTableName	productfeerule	isNullable	0	getPrecision	19	getSchemaName		getColumnClassName	java.sql.Timestamp	getCatalogName	agent_platform	getColumnDisplaySize	19	getColumnTypeName	DATETIME	getColumnName	updated_at	getColumnLabel	updated_at	getColumnType	93	getScale	0	
fieldStr: getTableName	servicecaptchacode	isNullable	0	getPrecision	11	getSchemaName		getColumnClassName	java.lang.Integer	getCatalogName	agent_platform	getColumnDisplaySize	11	getColumnTypeName	INT	getColumnName	id	getColumnLabel	id	getColumnType	4	getScale	0	
fieldStr: getTableName	servicecaptchacode	isNullable	0	getPrecision	20	getSchemaName		getColumnClassName	java.lang.String	getCatalogName	agent_platform	getColumnDisplaySize	20	getColumnTypeName	VARCHAR	getColumnName	user_id	getColumnLabel	user_id	getColumnType	12	getScale	0	
fieldStr: getTableName	servicecaptchacode	isNullable	0	getPrecision	1	getSchemaName		getColumnClassName	java.lang.Boolean	getCatalogName	agent_platform	getColumnDisplaySize	1	getColumnTypeName	TINYINT	getColumnName	send_type	getColumnLabel	send_type	getColumnType	-7	getScale	0	
fieldStr: getTableName	servicecaptchacode	isNullable	0	getPrecision	1	getSchemaName		getColumnClassName	java.lang.Boolean	getCatalogName	agent_platform	getColumnDisplaySize	1	getColumnTypeName	TINYINT	getColumnName	status	getColumnLabel	status	getColumnType	-7	getScale	0	
fieldStr: getTableName	servicecaptchacode	isNullable	0	getPrecision	19	getSchemaName		getColumnClassName	java.sql.Timestamp	getCatalogName	agent_platform	getColumnDisplaySize	19	getColumnTypeName	DATETIME	getColumnName	expire_time	getColumnLabel	expire_time	getColumnType	93	getScale	0	
fieldStr: getTableName	servicecaptchacode	isNullable	0	getPrecision	25	getSchemaName		getColumnClassName	java.lang.String	getCatalogName	agent_platform	getColumnDisplaySize	25	getColumnTypeName	VARCHAR	getColumnName	ip	getColumnLabel	ip	getColumnType	12	getScale	0	
fieldStr: getTableName	servicecaptchacode	isNullable	0	getPrecision	30	getSchemaName		getColumnClassName	java.lang.String	getCatalogName	agent_platform	getColumnDisplaySize	30	getColumnTypeName	VARCHAR	getColumnName	code	getColumnLabel	code	getColumnType	12	getScale	0	
fieldStr: getTableName	servicecaptchacode	isNullable	0	getPrecision	45	getSchemaName		getColumnClassName	java.lang.String	getCatalogName	agent_platform	getColumnDisplaySize	45	getColumnTypeName	VARCHAR	getColumnName	agent_no	getColumnLabel	agent_no	getColumnType	12	getScale	0	
fieldStr: getTableName	servicecaptchacode	isNullable	0	getPrecision	19	getSchemaName		getColumnClassName	java.sql.Timestamp	getCatalogName	agent_platform	getColumnDisplaySize	19	getColumnTypeName	DATETIME	getColumnName	created_at	getColumnLabel	created_at	getColumnType	93	getScale	0	
fieldStr: getTableName	servicecaptchacode	isNullable	0	getPrecision	19	getSchemaName		getColumnClassName	java.sql.Timestamp	getCatalogName	agent_platform	getColumnDisplaySize	19	getColumnTypeName	DATETIME	getColumnName	updated_at	getColumnLabel	updated_at	getColumnType	93	getScale	0	
fieldStr: getTableName	settle	isNullable	0	getPrecision	11	getSchemaName		getColumnClassName	java.lang.Integer	getCatalogName	agent_platform	getColumnDisplaySize	11	getColumnTypeName	INT	getColumnName	id	getColumnLabel	id	getColumnType	4	getScale	0	
fieldStr: getTableName	settle	isNullable	0	getPrecision	50	getSchemaName		getColumnClassName	java.lang.String	getCatalogName	agent_platform	getColumnDisplaySize	50	getColumnTypeName	VARCHAR	getColumnName	parent_settle_serial_no	getColumnLabel	parent_settle_serial_no	getColumnType	12	getScale	0	
fieldStr: getTableName	settle	isNullable	0	getPrecision	50	getSchemaName		getColumnClassName	java.lang.String	getCatalogName	agent_platform	getColumnDisplaySize	50	getColumnTypeName	VARCHAR	getColumnName	settle_serial_no	getColumnLabel	settle_serial_no	getColumnType	12	getScale	0	
fieldStr: getTableName	settle	isNullable	1	getPrecision	19	getSchemaName		getColumnClassName	java.sql.Timestamp	getCatalogName	agent_platform	getColumnDisplaySize	19	getColumnTypeName	DATETIME	getColumnName	trade_time	getColumnLabel	trade_time	getColumnType	93	getScale	0	
fieldStr: getTableName	settle	isNullable	0	getPrecision	11	getSchemaName		getColumnClassName	java.lang.Integer	getCatalogName	agent_platform	getColumnDisplaySize	11	getColumnTypeName	INT	getColumnName	total_count	getColumnLabel	total_count	getColumnType	4	getScale	0	
fieldStr: getTableName	settle	isNullable	0	getPrecision	20	getSchemaName		getColumnClassName	java.math.BigInteger	getCatalogName	agent_platform	getColumnDisplaySize	20	getColumnTypeName	BIGINT UNSIGNED	getColumnName	total_amount	getColumnLabel	total_amount	getColumnType	-5	getScale	0	
fieldStr: getTableName	settle	isNullable	0	getPrecision	20	getSchemaName		getColumnClassName	java.math.BigInteger	getCatalogName	agent_platform	getColumnDisplaySize	20	getColumnTypeName	BIGINT UNSIGNED	getColumnName	fee_split_amount	getColumnLabel	fee_split_amount	getColumnType	-5	getScale	0	
fieldStr: getTableName	settle	isNullable	1	getPrecision	19	getSchemaName		getColumnClassName	java.sql.Timestamp	getCatalogName	agent_platform	getColumnDisplaySize	19	getColumnTypeName	DATETIME	getColumnName	start_time	getColumnLabel	start_time	getColumnType	93	getScale	0	
fieldStr: getTableName	settle	isNullable	1	getPrecision	19	getSchemaName		getColumnClassName	java.sql.Timestamp	getCatalogName	agent_platform	getColumnDisplaySize	19	getColumnTypeName	DATETIME	getColumnName	end_time	getColumnLabel	end_time	getColumnType	93	getScale	0	
fieldStr: getTableName	settle	isNullable	0	getPrecision	1	getSchemaName		getColumnClassName	java.lang.Boolean	getCatalogName	agent_platform	getColumnDisplaySize	1	getColumnTypeName	TINYINT	getColumnName	status	getColumnLabel	status	getColumnType	-7	getScale	0	
fieldStr: getTableName	settle	isNullable	0	getPrecision	50	getSchemaName		getColumnClassName	java.lang.String	getCatalogName	agent_platform	getColumnDisplaySize	50	getColumnTypeName	VARCHAR	getColumnName	reason	getColumnLabel	reason	getColumnType	12	getScale	0	
fieldStr: getTableName	settle	isNullable	0	getPrecision	45	getSchemaName		getColumnClassName	java.lang.String	getCatalogName	agent_platform	getColumnDisplaySize	45	getColumnTypeName	VARCHAR	getColumnName	agent_no	getColumnLabel	agent_no	getColumnType	12	getScale	0	
fieldStr: getTableName	settle	isNullable	0	getPrecision	10	getSchemaName		getColumnClassName	java.lang.String	getCatalogName	agent_platform	getColumnDisplaySize	10	getColumnTypeName	VARCHAR	getColumnName	trade_type	getColumnLabel	trade_type	getColumnType	12	getScale	0	
fieldStr: getTableName	settle	isNullable	0	getPrecision	15	getSchemaName		getColumnClassName	java.lang.String	getCatalogName	agent_platform	getColumnDisplaySize	15	getColumnTypeName	VARCHAR	getColumnName	trade_way	getColumnLabel	trade_way	getColumnType	12	getScale	0	
fieldStr: getTableName	settle	isNullable	0	getPrecision	45	getSchemaName		getColumnClassName	java.lang.String	getCatalogName	agent_platform	getColumnDisplaySize	45	getColumnTypeName	VARCHAR	getColumnName	merchant_no	getColumnLabel	merchant_no	getColumnType	12	getScale	0	
fieldStr: getTableName	settle	isNullable	0	getPrecision	20	getSchemaName		getColumnClassName	java.lang.String	getCatalogName	agent_platform	getColumnDisplaySize	20	getColumnTypeName	VARCHAR	getColumnName	merchant_name	getColumnLabel	merchant_name	getColumnType	12	getScale	0	
fieldStr: getTableName	settle	isNullable	0	getPrecision	50	getSchemaName		getColumnClassName	java.lang.String	getCatalogName	agent_platform	getColumnDisplaySize	50	getColumnTypeName	VARCHAR	getColumnName	agent_username	getColumnLabel	agent_username	getColumnType	12	getScale	0	
fieldStr: getTableName	settle	isNullable	0	getPrecision	19	getSchemaName		getColumnClassName	java.sql.Timestamp	getCatalogName	agent_platform	getColumnDisplaySize	19	getColumnTypeName	DATETIME	getColumnName	created_at	getColumnLabel	created_at	getColumnType	93	getScale	0	
fieldStr: getTableName	settle	isNullable	0	getPrecision	19	getSchemaName		getColumnClassName	java.sql.Timestamp	getCatalogName	agent_platform	getColumnDisplaySize	19	getColumnTypeName	DATETIME	getColumnName	updated_at	getColumnLabel	updated_at	getColumnType	93	getScale	0	
fieldStr: getTableName	settle	isNullable	1	getPrecision	15	getSchemaName		getColumnClassName	java.lang.String	getCatalogName	agent_platform	getColumnDisplaySize	15	getColumnTypeName	VARCHAR	getColumnName	type	getColumnLabel	type	getColumnType	12	getScale	0	
fieldStr: getTableName	trade	isNullable	0	getPrecision	11	getSchemaName		getColumnClassName	java.lang.Integer	getCatalogName	agent_platform	getColumnDisplaySize	11	getColumnTypeName	INT	getColumnName	id	getColumnLabel	id	getColumnType	4	getScale	0	
fieldStr: getTableName	trade	isNullable	0	getPrecision	50	getSchemaName		getColumnClassName	java.lang.String	getCatalogName	agent_platform	getColumnDisplaySize	50	getColumnTypeName	VARCHAR	getColumnName	merchant_name	getColumnLabel	merchant_name	getColumnType	12	getScale	0	
fieldStr: getTableName	trade	isNullable	0	getPrecision	45	getSchemaName		getColumnClassName	java.lang.String	getCatalogName	agent_platform	getColumnDisplaySize	45	getColumnTypeName	VARCHAR	getColumnName	order_no	getColumnLabel	order_no	getColumnType	12	getScale	0	
fieldStr: getTableName	trade	isNullable	0	getPrecision	45	getSchemaName		getColumnClassName	java.lang.String	getCatalogName	agent_platform	getColumnDisplaySize	45	getColumnTypeName	VARCHAR	getColumnName	order_detail_no	getColumnLabel	order_detail_no	getColumnType	12	getScale	0	
fieldStr: getTableName	trade	isNullable	0	getPrecision	20	getSchemaName		getColumnClassName	java.math.BigInteger	getCatalogName	agent_platform	getColumnDisplaySize	20	getColumnTypeName	BIGINT UNSIGNED	getColumnName	amount	getColumnLabel	amount	getColumnType	-5	getScale	0	
fieldStr: getTableName	trade	isNullable	0	getPrecision	20	getSchemaName		getColumnClassName	java.math.BigInteger	getCatalogName	agent_platform	getColumnDisplaySize	20	getColumnTypeName	BIGINT UNSIGNED	getColumnName	fee_amount	getColumnLabel	fee_amount	getColumnType	-5	getScale	0	
fieldStr: getTableName	trade	isNullable	1	getPrecision	19	getSchemaName		getColumnClassName	java.sql.Timestamp	getCatalogName	agent_platform	getColumnDisplaySize	19	getColumnTypeName	DATETIME	getColumnName	trade_time	getColumnLabel	trade_time	getColumnType	93	getScale	0	
fieldStr: getTableName	trade	isNullable	0	getPrecision	45	getSchemaName		getColumnClassName	java.lang.String	getCatalogName	agent_platform	getColumnDisplaySize	45	getColumnTypeName	VARCHAR	getColumnName	liquidate_serial_no	getColumnLabel	liquidate_serial_no	getColumnType	12	getScale	0	
fieldStr: getTableName	trade	isNullable	0	getPrecision	45	getSchemaName		getColumnClassName	java.lang.String	getCatalogName	agent_platform	getColumnDisplaySize	45	getColumnTypeName	VARCHAR	getColumnName	liquidate_detail_serial_no	getColumnLabel	liquidate_detail_serial_no	getColumnType	12	getScale	0	
fieldStr: getTableName	trade	isNullable	1	getPrecision	19	getSchemaName		getColumnClassName	java.sql.Timestamp	getCatalogName	agent_platform	getColumnDisplaySize	19	getColumnTypeName	DATETIME	getColumnName	liquidate_time	getColumnLabel	liquidate_time	getColumnType	93	getScale	0	
fieldStr: getTableName	trade	isNullable	0	getPrecision	45	getSchemaName		getColumnClassName	java.lang.String	getCatalogName	agent_platform	getColumnDisplaySize	45	getColumnTypeName	VARCHAR	getColumnName	settle_serial_no	getColumnLabel	settle_serial_no	getColumnType	12	getScale	0	
fieldStr: getTableName	trade	isNullable	0	getPrecision	45	getSchemaName		getColumnClassName	java.lang.String	getCatalogName	agent_platform	getColumnDisplaySize	45	getColumnTypeName	VARCHAR	getColumnName	settle_detail_serial_no	getColumnLabel	settle_detail_serial_no	getColumnType	12	getScale	0	
fieldStr: getTableName	trade	isNullable	1	getPrecision	19	getSchemaName		getColumnClassName	java.sql.Timestamp	getCatalogName	agent_platform	getColumnDisplaySize	19	getColumnTypeName	DATETIME	getColumnName	setle_time	getColumnLabel	setle_time	getColumnType	93	getScale	0	
fieldStr: getTableName	trade	isNullable	0	getPrecision	20	getSchemaName		getColumnClassName	java.math.BigInteger	getCatalogName	agent_platform	getColumnDisplaySize	20	getColumnTypeName	BIGINT UNSIGNED	getColumnName	fee_split_amount	getColumnLabel	fee_split_amount	getColumnType	-5	getScale	0	
fieldStr: getTableName	trade	isNullable	0	getPrecision	20	getSchemaName		getColumnClassName	java.lang.String	getCatalogName	agent_platform	getColumnDisplaySize	20	getColumnTypeName	VARCHAR	getColumnName	fee_split_status	getColumnLabel	fee_split_status	getColumnType	12	getScale	0	
fieldStr: getTableName	trade	isNullable	0	getPrecision	255	getSchemaName		getColumnClassName	java.lang.String	getCatalogName	agent_platform	getColumnDisplaySize	255	getColumnTypeName	VARCHAR	getColumnName	fee_split_reason	getColumnLabel	fee_split_reason	getColumnType	12	getScale	0	
fieldStr: getTableName	trade	isNullable	0	getPrecision	45	getSchemaName		getColumnClassName	java.lang.String	getCatalogName	agent_platform	getColumnDisplaySize	45	getColumnTypeName	VARCHAR	getColumnName	agent_no	getColumnLabel	agent_no	getColumnType	12	getScale	0	
fieldStr: getTableName	trade	isNullable	0	getPrecision	10	getSchemaName		getColumnClassName	java.lang.String	getCatalogName	agent_platform	getColumnDisplaySize	10	getColumnTypeName	VARCHAR	getColumnName	trade_type	getColumnLabel	trade_type	getColumnType	12	getScale	0	
fieldStr: getTableName	trade	isNullable	0	getPrecision	15	getSchemaName		getColumnClassName	java.lang.String	getCatalogName	agent_platform	getColumnDisplaySize	15	getColumnTypeName	VARCHAR	getColumnName	trade_way	getColumnLabel	trade_way	getColumnType	12	getScale	0	
fieldStr: getTableName	trade	isNullable	0	getPrecision	22	getSchemaName		getColumnClassName	java.lang.Double	getCatalogName	agent_platform	getColumnDisplaySize	22	getColumnTypeName	DOUBLE	getColumnName	merchant_fee_ratio	getColumnLabel	merchant_fee_ratio	getColumnType	8	getScale	31	
fieldStr: getTableName	trade	isNullable	0	getPrecision	22	getSchemaName		getColumnClassName	java.lang.Double	getCatalogName	agent_platform	getColumnDisplaySize	22	getColumnTypeName	DOUBLE	getColumnName	agent_fee_ratio	getColumnLabel	agent_fee_ratio	getColumnType	8	getScale	31	
fieldStr: getTableName	trade	isNullable	0	getPrecision	50	getSchemaName		getColumnClassName	java.lang.String	getCatalogName	agent_platform	getColumnDisplaySize	50	getColumnTypeName	VARCHAR	getColumnName	agent_username	getColumnLabel	agent_username	getColumnType	12	getScale	0	
fieldStr: getTableName	trade	isNullable	0	getPrecision	45	getSchemaName		getColumnClassName	java.lang.String	getCatalogName	agent_platform	getColumnDisplaySize	45	getColumnTypeName	VARCHAR	getColumnName	merchant_no	getColumnLabel	merchant_no	getColumnType	12	getScale	0	
fieldStr: getTableName	trade	isNullable	0	getPrecision	19	getSchemaName		getColumnClassName	java.sql.Timestamp	getCatalogName	agent_platform	getColumnDisplaySize	19	getColumnTypeName	DATETIME	getColumnName	created_at	getColumnLabel	created_at	getColumnType	93	getScale	0	
fieldStr: getTableName	trade	isNullable	0	getPrecision	19	getSchemaName		getColumnClassName	java.sql.Timestamp	getCatalogName	agent_platform	getColumnDisplaySize	19	getColumnTypeName	DATETIME	getColumnName	updated_at	getColumnLabel	updated_at	getColumnType	93	getScale	0	
fieldStr: getTableName	trade	isNullable	1	getPrecision	255	getSchemaName		getColumnClassName	java.lang.String	getCatalogName	agent_platform	getColumnDisplaySize	255	getColumnTypeName	VARCHAR	getColumnName	fee_split_detail_reason	getColumnLabel	fee_split_detail_reason	getColumnType	12	getScale	0	
fieldStr: getTableName	user	isNullable	0	getPrecision	11	getSchemaName		getColumnClassName	java.lang.Integer	getCatalogName	agent_platform	getColumnDisplaySize	11	getColumnTypeName	INT	getColumnName	id	getColumnLabel	id	getColumnType	4	getScale	0	
fieldStr: getTableName	user	isNullable	0	getPrecision	25	getSchemaName		getColumnClassName	java.lang.String	getCatalogName	agent_platform	getColumnDisplaySize	25	getColumnTypeName	VARCHAR	getColumnName	user_name	getColumnLabel	user_name	getColumnType	12	getScale	0	
fieldStr: getTableName	user	isNullable	0	getPrecision	50	getSchemaName		getColumnClassName	java.lang.String	getCatalogName	agent_platform	getColumnDisplaySize	50	getColumnTypeName	VARCHAR	getColumnName	init_password	getColumnLabel	init_password	getColumnType	12	getScale	0	
fieldStr: getTableName	user	isNullable	0	getPrecision	50	getSchemaName		getColumnClassName	java.lang.String	getCatalogName	agent_platform	getColumnDisplaySize	50	getColumnTypeName	VARCHAR	getColumnName	password	getColumnLabel	password	getColumnType	12	getScale	0	
fieldStr: getTableName	user	isNullable	0	getPrecision	128	getSchemaName		getColumnClassName	java.lang.String	getCatalogName	agent_platform	getColumnDisplaySize	128	getColumnTypeName	VARCHAR	getColumnName	random_key	getColumnLabel	random_key	getColumnType	12	getScale	0	
fieldStr: getTableName	user	isNullable	0	getPrecision	50	getSchemaName		getColumnClassName	java.lang.String	getCatalogName	agent_platform	getColumnDisplaySize	50	getColumnTypeName	VARCHAR	getColumnName	email	getColumnLabel	email	getColumnType	12	getScale	0	
fieldStr: getTableName	user	isNullable	0	getPrecision	11	getSchemaName		getColumnClassName	java.lang.String	getCatalogName	agent_platform	getColumnDisplaySize	11	getColumnTypeName	VARCHAR	getColumnName	phone_no	getColumnLabel	phone_no	getColumnType	12	getScale	0	
fieldStr: getTableName	user	isNullable	0	getPrecision	100	getSchemaName		getColumnClassName	java.lang.String	getCatalogName	agent_platform	getColumnDisplaySize	100	getColumnTypeName	VARCHAR	getColumnName	head_img	getColumnLabel	head_img	getColumnType	12	getScale	0	
fieldStr: getTableName	user	isNullable	0	getPrecision	11	getSchemaName		getColumnClassName	java.lang.Integer	getCatalogName	agent_platform	getColumnDisplaySize	11	getColumnTypeName	INT	getColumnName	login_times	getColumnLabel	login_times	getColumnType	4	getScale	0	
fieldStr: getTableName	user	isNullable	0	getPrecision	19	getSchemaName		getColumnClassName	java.sql.Timestamp	getCatalogName	agent_platform	getColumnDisplaySize	19	getColumnTypeName	DATETIME	getColumnName	last_login_time	getColumnLabel	last_login_time	getColumnType	93	getScale	0	
fieldStr: getTableName	user	isNullable	0	getPrecision	20	getSchemaName		getColumnClassName	java.lang.String	getCatalogName	agent_platform	getColumnDisplaySize	20	getColumnTypeName	VARCHAR	getColumnName	last_login_ip	getColumnLabel	last_login_ip	getColumnType	12	getScale	0	
fieldStr: getTableName	user	isNullable	0	getPrecision	50	getSchemaName		getColumnClassName	java.lang.String	getCatalogName	agent_platform	getColumnDisplaySize	50	getColumnTypeName	VARCHAR	getColumnName	agent_role_id	getColumnLabel	agent_role_id	getColumnType	12	getScale	0	
fieldStr: getTableName	user	isNullable	0	getPrecision	19	getSchemaName		getColumnClassName	java.sql.Timestamp	getCatalogName	agent_platform	getColumnDisplaySize	19	getColumnTypeName	DATETIME	getColumnName	register_time	getColumnLabel	register_time	getColumnType	93	getScale	0	
fieldStr: getTableName	user	isNullable	0	getPrecision	20	getSchemaName		getColumnClassName	java.lang.String	getCatalogName	agent_platform	getColumnDisplaySize	20	getColumnTypeName	VARCHAR	getColumnName	register_ip	getColumnLabel	register_ip	getColumnType	12	getScale	0	
fieldStr: getTableName	user	isNullable	0	getPrecision	1	getSchemaName		getColumnClassName	java.lang.Boolean	getCatalogName	agent_platform	getColumnDisplaySize	1	getColumnTypeName	TINYINT	getColumnName	status	getColumnLabel	status	getColumnType	-7	getScale	0	
fieldStr: getTableName	user	isNullable	0	getPrecision	19	getSchemaName		getColumnClassName	java.sql.Timestamp	getCatalogName	agent_platform	getColumnDisplaySize	19	getColumnTypeName	DATETIME	getColumnName	create_time	getColumnLabel	create_time	getColumnType	93	getScale	0	
fieldStr: getTableName	user	isNullable	0	getPrecision	10	getSchemaName		getColumnClassName	java.lang.String	getCatalogName	agent_platform	getColumnDisplaySize	10	getColumnTypeName	VARCHAR	getColumnName	client_type	getColumnLabel	client_type	getColumnType	12	getScale	0	
fieldStr: getTableName	user	isNullable	0	getPrecision	45	getSchemaName		getColumnClassName	java.lang.String	getCatalogName	agent_platform	getColumnDisplaySize	45	getColumnTypeName	VARCHAR	getColumnName	agent_no	getColumnLabel	agent_no	getColumnType	12	getScale	0	
fieldStr: getTableName	user	isNullable	0	getPrecision	19	getSchemaName		getColumnClassName	java.sql.Timestamp	getCatalogName	agent_platform	getColumnDisplaySize	19	getColumnTypeName	DATETIME	getColumnName	created_at	getColumnLabel	created_at	getColumnType	93	getScale	0	
fieldStr: getTableName	user	isNullable	0	getPrecision	19	getSchemaName		getColumnClassName	java.sql.Timestamp	getCatalogName	agent_platform	getColumnDisplaySize	19	getColumnTypeName	DATETIME	getColumnName	updated_at	getColumnLabel	updated_at	getColumnType	93	getScale	0	
fieldStr: getTableName	user	isNullable	1	getPrecision	50	getSchemaName		getColumnClassName	java.lang.String	getCatalogName	agent_platform	getColumnDisplaySize	50	getColumnTypeName	VARCHAR	getColumnName	access_token	getColumnLabel	access_token	getColumnType	12	getScale	0	
fieldStr: getTableName	user	isNullable	1	getPrecision	15	getSchemaName		getColumnClassName	java.lang.String	getCatalogName	agent_platform	getColumnDisplaySize	15	getColumnTypeName	VARCHAR	getColumnName	init_type	getColumnLabel	init_type	getColumnType	12	getScale	0	
fieldStr: getTableName	withdraw	isNullable	0	getPrecision	11	getSchemaName		getColumnClassName	java.lang.Integer	getCatalogName	agent_platform	getColumnDisplaySize	11	getColumnTypeName	INT	getColumnName	id	getColumnLabel	id	getColumnType	4	getScale	0	
fieldStr: getTableName	withdraw	isNullable	0	getPrecision	50	getSchemaName		getColumnClassName	java.lang.String	getCatalogName	agent_platform	getColumnDisplaySize	50	getColumnTypeName	VARCHAR	getColumnName	serial_no	getColumnLabel	serial_no	getColumnType	12	getScale	0	
fieldStr: getTableName	withdraw	isNullable	0	getPrecision	25	getSchemaName		getColumnClassName	java.lang.String	getCatalogName	agent_platform	getColumnDisplaySize	25	getColumnTypeName	VARCHAR	getColumnName	user_id	getColumnLabel	user_id	getColumnType	12	getScale	0	
fieldStr: getTableName	withdraw	isNullable	0	getPrecision	25	getSchemaName		getColumnClassName	java.lang.String	getCatalogName	agent_platform	getColumnDisplaySize	25	getColumnTypeName	VARCHAR	getColumnName	user_name	getColumnLabel	user_name	getColumnType	12	getScale	0	
fieldStr: getTableName	withdraw	isNullable	0	getPrecision	20	getSchemaName		getColumnClassName	java.math.BigInteger	getCatalogName	agent_platform	getColumnDisplaySize	20	getColumnTypeName	BIGINT UNSIGNED	getColumnName	request_amount	getColumnLabel	request_amount	getColumnType	-5	getScale	0	
fieldStr: getTableName	withdraw	isNullable	0	getPrecision	15	getSchemaName		getColumnClassName	java.lang.String	getCatalogName	agent_platform	getColumnDisplaySize	15	getColumnTypeName	VARCHAR	getColumnName	invoice_type	getColumnLabel	invoice_type	getColumnType	12	getScale	0	
fieldStr: getTableName	withdraw	isNullable	0	getPrecision	20	getSchemaName		getColumnClassName	java.math.BigInteger	getCatalogName	agent_platform	getColumnDisplaySize	20	getColumnTypeName	BIGINT UNSIGNED	getColumnName	amount	getColumnLabel	amount	getColumnType	-5	getScale	0	
fieldStr: getTableName	withdraw	isNullable	0	getPrecision	20	getSchemaName		getColumnClassName	java.math.BigInteger	getCatalogName	agent_platform	getColumnDisplaySize	20	getColumnTypeName	BIGINT UNSIGNED	getColumnName	single_withdraw_fee_amount	getColumnLabel	single_withdraw_fee_amount	getColumnType	-5	getScale	0	
